#|	C	SB22	|	|	T	K2000	|	|	T	K2000	|
#time	Mode	Power	Hset	Hac	Tset[C]	Tac[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]
1543576960.481067	normal	1	-1	-1	80.0	41.9	1188.842	48.68662358971369	1149.405	38.42318440181316	1183.749	47.29603690488511	1169.62	43.73565408458717	1178.981	46.124730721167	1075.511	19.374720538175552	1075.505	19.37549263220035	1075.514	19.379095740005596	1075.505	19.37703682078518	1075.547	19.398655535742364
1543576970.1027052	normal	1	-1	-1	80.0	42.4	1190.914	49.25112347674576	1150.116	38.63233135098062	1185.332	47.739860725916515	1171.842	44.3187602121825	1181.091	46.672707356480714	1075.427	19.35516088225313	1075.42	19.35721978802212	1075.429	19.35670506146107	1075.431	19.35644769821056	1075.419	19.353874066790013
1543576979.7278595	normal	1	-1	-1	80.0	42.9	1193.031	49.7603982619994	1151.65	39.079401129899	1187.467	48.243192393141726	1171.937	44.35869207553969	1183.186	47.221552989421525	1075.425	19.35721978802212	1075.45	19.362624421689816	1075.449	19.359278695057583	1075.446	19.362624421689816	1075.456	19.364168604340193
1543576989.351885	normal	1	-1	-1	80.0	43.4	1194.762	50.227929907162434	1153.328	39.49649603898342	1189.04	48.71881879349348	1174.754	45.00233544231878	1185.264	47.7551750043167	1075.403	19.345895821957583	1075.391	19.341520663507254	1075.368	19.33946176739073	1075.356	19.336888149025526	1075.33	19.334829255757995
1543576998.971506	normal	1	-1	-1	80.0	43.9	1196.806	50.72332560015502	1155.334	40.00246529771766	1191.265	49.2770917429616	1175.889	45.296969649479706	1187.267	48.27642171765228	1075.334	19.3289099446647	1075.341	19.334057171108725	1075.335	19.33534397895619	1075.326	19.33534397895619	1075.35	19.337145510773553
1543577008.59892	normal	1	-1	-1	80.0	44.3	1198.383	51.13616856311637	1156.984	40.39351778369655	1193.148	49.805070661329864	1178.28	45.94053539286506	1189.28	48.795932769126466	1075.567	19.38861825786853	1075.538	19.382441486438893	1075.547	19.38372831288052	1075.523	19.38141202564202	1075.54	19.378066280237363
1543577018.2226732	normal	1	-1	-1	80.0	44.8	1200.034	51.62806178429037	1158.803	40.89858734552763	1195.056	50.2598803079004	1180.148	46.41142123536565	1191.353	49.33655983809922	1075.733	19.433657560656684	1075.739	19.43623125339991	1075.745	19.439062317702792	1075.73	19.43777546999536	1075.739	19.441121275062414
1543577027.6682203	normal	1	-1	-1	80.0	45.2	1202.633	52.24374570281816	1159.996	41.230420930130094	1196.746	50.786197045449626	1181.324	46.66933411768696	1193.287	49.83961426618771	1075.787	19.450129228398964	1075.81	19.452445563173114	1075.789	19.450386598849946	1075.807	19.449099746791035	1075.815	19.456563495618866
1543577037.2950747	normal	1	-1	-1	80.0	45.6	1204.621	52.75036075682783	1162.128	41.731990250240415	1198.365	51.20502402558441	1183.147	47.23712440156032	1195.209	50.33677033842969	1075.781	19.450129228398964	1075.783	19.446526044156144	1075.781	19.444981823524813	1075.764	19.441636014600135	1075.745	19.436488622783145
1543577046.9185038	normal	1	-1	-1	80.0	46.1	1206.011	53.13693750303264	1162.906	41.8965193880872	1199.705	51.51034377050519	1185.151	47.66588596904876	1197.29	50.87089352101202	1075.64	19.41152388472392	1075.642	19.408435476457726	1075.629	19.407148640521427	1075.644	19.408692843704557	1075.62	19.40792074202409
1543577056.5408952	normal	1	-1	-1	80.0	46.7	1207.34	53.47701673044912	1166.071	42.79211518979628	1202.574	52.21853394343816	1187.058	48.20970380106792	1199.183	51.36872388301845	1075.476	19.36391124051579	1075.447	19.360050785522162	1075.451	19.3590213316088	1075.439	19.353359340743282	1075.456	19.362624421689816
1543577066.1653934	normal	1	-1	-1	80.0	47.1	1209.222	53.98954148551229	1167.092	43.040157025490316	1204.879	52.81015111947863	1189.184	48.778276885920604	1200.992	51.83466310302492	1075.709	19.423877546272706	1075.688	19.423105441090684	1075.674	19.4189875497932	1075.68	19.416671238163417	1075.685	19.418472813737026
