#time	Mode	Power	Hset	Hac	Tset[C]	Tac[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]	R1[Ohm]	T1[C]	R2[Ohm]	T2[C]	R3[Ohm]	T3[C]	R4[Ohm]	T4[C]	R5[Ohm]	T5[C]
1543581826.4829483	normal	1	-1	-1	80.0	68.8	1281.027	72.69123125307715	1257.552	66.61419570798262	1280.293	72.4770460391519	1267.58	69.1904342491489	1282.412	73.05974608998031	1077.273	19.828227754447198	1077.248	19.828227754447198	1077.258	19.82565376036564	1077.256	19.82925735263416	1077.259	19.828227754447198
1543581835.9297535	normal	1	-1	-1	80.0	69.1	1280.431	72.53457916131902	1258.311	66.75725282180338	1279.392	72.25712186248938	1267.646	69.20950565281282	1282.296	73.02940548325023	1077.264	19.831316549957137	1077.271	19.827198156577197	1077.277	19.82565376036564	1077.262	19.826940757159264	1077.262	19.832603548927636
1543581845.3801308	normal	1	-1	-1	80.0	69.2	1279.796	72.36825888075555	1258.0	66.65987933151519	1278.233	71.9519719584614	1267.157	69.04674913617464	1282.005	72.94832419832574	1077.251	19.824881562527025	1077.254	19.828485153964266	1077.262	19.829514752229898	1077.254	19.830029551481857	1077.273	19.828742553500888
1543581854.8290796	normal	1	-1	-1	80.0	69.3	1278.94	72.14729602045054	1258.175	66.74158933192484	1277.497	71.79274042471025	1266.669	68.95270408739952	1281.662	72.85626012606645	1077.429	19.8735303741978	1077.443	19.877648824572134	1077.438	19.874302583257304	1077.453	19.873015568257415	1077.43	19.87404518021731
1543581864.277575	normal	1	-1	-1	80.0	69.3	1278.218	71.97628878110027	1258.565	66.83661564614204	1276.512	71.5041038559043	1266.812	68.97490892657743	1281.28	72.75635259446517	1077.481	19.884083913425002	1077.487	19.88588574052028	1077.485	19.886657952429232	1077.495	19.886400548439724	1077.49	19.886143144470225
1543581873.7259233	normal	1	-1	-1	80.0	69.3	1277.552	71.77940611331996	1258.187	66.72931965009911	1276.37	71.49233931445997	1266.474	68.90359273866306	1280.847	72.63997198596144	1077.4	19.86606569580681	1077.414	19.867610110659825	1077.407	19.865808293400278	1077.407	19.867095305629846	1077.396	19.86838231835418
1543581883.1710017	normal	1	-1	-1	80.0	69.3	1276.745	71.5733847849906	1258.148	66.73662924229075	1275.479	71.23379143794818	1266.31	68.85369844689967	1280.381	72.51784214944973	1077.415	19.86426387937854	1077.397	19.86452128166593	1077.396	19.863234270426346	1077.394	19.86606569580681	1077.386	19.86452128166593
1543581892.6230595	normal	1	-1	-1	80.0	69.3	1276.548	71.52894024795069	1258.505	66.79354019222546	1274.942	71.10047335897661	1266.504	68.89915185487598	1279.976	72.42108296586548	1077.507	19.88717276046782	1077.507	19.888459780910125	1077.502	19.892578249649887	1077.511	19.894122676733787	1077.508	19.89438008131674
1543581902.2467396	normal	1	-1	-1	80.0	69.2	1277.338	71.73757332963396	1258.593	66.88073593620356	1275.923	71.37391193596432	1267.628	69.19748804313394	1280.052	72.44200362969241	1077.554	19.8995281771372	1077.538	19.902102228015792	1077.545	19.90158741768164	1077.548	19.905191091682354	1077.578	19.906735524584292
1543581911.6955335	normal	1	-1	-1	80.0	69.2	1279.067	72.18782655985751	1259.385	67.0548732521288	1277.338	71.73051409974323	1269.184	69.5831184012909	1280.44	72.54347073345116	1077.56	19.900042987154393	1077.545	19.902102228015792	1077.551	19.905963308044647	1077.567	19.902102228015792	1077.556	19.90570590257039
1543581921.144478	normal	1	-1	-1	80.0	69.3	1280.492	72.56020787549096	1260.413	67.31074384592739	1278.669	72.09447632361162	1270.649	69.98238215719266	1281.094	72.71869190275856	1077.57	19.906220713538005	1077.575	19.90570590257039	1077.569	19.903646659493006	1077.581	19.905191091682354	1077.563	19.90570590257039
1543581930.7670965	normal	1	-1	-1	80.0	69.4	1282.096	72.97683319687076	1260.953	67.4898650647965	1279.557	72.34106265227729	1271.121	70.1099058972668	1281.782	72.89523011540086	1077.589	19.913170669345618	1077.59	19.91574473071296	1077.594	19.9121410453522	1077.601	19.917803981232282	1077.6	19.91368548146056
1543581940.2166953	normal	1	-1	-1	80.0	69.6	1283.887	73.43641136941415	1261.732	67.63766044563363	1281.595	72.85626012606645	1272.585	70.48283660640982	1282.72	73.14579984804186	1077.591	19.909309581004436	1077.591	19.912655857309346	1077.597	19.910081798316696	1077.575	19.912398451321224	1077.588	19.914457699781906
1543581949.6623645	normal	1	-1	-1	80.0	69.9	1286.017	74.02974653048568	1263.062	68.02441430971521	1283.488	73.33046990682806	1274.661	71.06387718236829	1283.928	73.46152391929854	1077.229	19.81947618264394	1077.216	19.81638739805794	1077.202	19.814585608365178	1077.194	19.81098203188867	1077.188	19.809437643157253
1543581959.113439	normal	1	-1	-1	80.0	70.2	1288.045	74.52819927562086	1264.217	68.27774829694681	1285.621	73.90390241001523	1276.026	71.40737442843874	1285.278	73.80919545263805	1077.116	19.78961805100971	1077.119	19.789875447558643	1077.052	19.793736398162764	1077.106	19.79193462065996	1077.122	19.78961805100971
1543581968.5593183	normal	1	-1	-1	80.0	70.6	1289.841	75.0070989532137	1265.087	68.56636380875807	1287.439	74.41908269771511	1277.788	71.88137574794837	1286.692	74.1848998500559	1077.096	19.7860145014065	1077.089	19.78575710515497	1077.084	19.78215355970724	1077.091	19.78421272805963	1077.09	19.782410955681826
1543581978.006286	normal	1	-1	-1	80.0	70.9	1292.515	75.70882585724166	1266.549	68.91796034481513	1289.797	74.97359987971186	1280.093	72.45246401141185	1288.112	74.55646027372222	1077.065	19.778292622459958	1077.055	19.774946480447397	1077.064	19.774431689665562	1077.048	19.77623345774873	1077.055	19.774174294303975
1543581987.4587893	normal	1	-1	-1	80.0	71.4	1293.96	76.07506053906081	1267.257	69.12250959755693	1291.698	75.49863235904331	1282.41	73.05059156713742	1289.334	74.8799089679801	1077.033	19.774689085046703	1077.031	19.77365950364083	1077.048	19.77031336625896	1077.043	19.77314471305681	1077.045	19.77314471305681
1543581996.906759	normal	1	-1	-1	80.0	71.7	1295.091	76.39368382386237	1268.079	69.28448607588143	1292.721	75.73552636558588	1283.004	73.24493447089844	1290.517	75.18402158808613	1077.014	19.765937653189667	1077.027	19.765165469123986	1077.009	19.762076734642505	1077.021	19.761561945839276	1077.009	19.765422863792992
1543582018.705869	normal	1	-1	-1	80.0	72.5	1298.913	77.37828592923461	1270.666	69.9768945659307	1295.717	76.54842491054706	1285.578	73.88401895556535	1293.401	75.93526350796128	1076.936	19.74483135282344	1076.924	19.741227851424355	1076.915	19.74225742285671	1076.927	19.740455673057568	1076.929	19.74251481576448
1543582033.2011943	normal	1	-1	-1	80.0	73.1	1300.726	77.88353259859241	1271.994	70.33909517805296	1297.971	77.14232119193184	1287.067	74.30892310530453	1295.389	76.46071121870227	1076.898	19.732991291361486	1076.887	19.7337634680066	1076.886	19.7355652142046	1076.894	19.732476507030242	1076.891	19.73041737049698
